epoch,acc,loss,val_acc,val_loss
0,0.515581336269,2.83071433631,0.439095643341,1.44908079432
1,0.595605046998,1.07015105244,0.579364071299,1.15142010645
2,0.631721568295,0.939585871464,0.590245141623,1.04451049662
3,0.649843339826,0.887714908129,0.572124137347,1.06167793376
4,0.666737234313,0.848512983073,0.662983191498,0.844039975266
5,0.681683461766,0.816115601136,0.60358186206,1.0750196959
6,0.707511220256,0.757092200993,0.676743299886,0.867162941484
7,0.725590651198,0.719432401058,0.691053812608,0.865604179031
8,0.734228131086,0.687071849608,0.679961048309,0.902897534714
9,0.747396053857,0.664181463015,0.70434819425,0.766345160588
10,0.757430773139,0.628145907142,0.673229179898,0.828504219188
11,0.774663392328,0.59782326851,0.690757441043,0.870891436314
12,0.784190024558,0.563806029626,0.690588085863,0.90108183438
0,0.789143873317,0.581725908423,0.755112409501,0.68068708669
0,0.76217291896,0.628769382586,0.719336127694,0.753816631077
1,0.771572529427,0.601581289142,0.702400609679,0.841712207607
2,0.78359725633,0.571509706349,0.702569964859,0.827573499713
3,0.794521127953,0.541974462595,0.714297811084,0.909626053722
4,0.811415022441,0.507014687023,0.715694991321,0.829346435628
5,0.821619104073,0.470064108884,0.718404674203,0.834316064562
6,0.836184266238,0.434311934728,0.714128455904,0.789224684965
7,0.853078160725,0.396081426664,0.710910707481,0.861830771461
8,0.86506054704,0.364972191069,0.702273593294,0.860153257427
9,0.875603353375,0.333252684149,0.725178881409,0.961830335967
10,0.886569565586,0.303108051129,0.705110292561,0.950167787213
